"","age","job","marital","education","default","housing","loan","contact","month","day_of_week","duration","campaign","poutcome","predicted_y","bmodtest1","bmodtest1_y"
"4329",30,7,1,3,0,2,0,1,4,3,62,5,1,"0","0","0"
"4330",44,0,1,6,0,0,0,0,8,4,554,1,1,"1","0","0"
"4331",55,6,1,6,0,0,0,1,4,3,380,4,1,"0","0","0"
"4332",37,4,1,7,0,2,0,0,7,2,554,3,1,"1","0","0"
"4333",31,1,1,0,0,2,0,0,3,2,374,3,1,"0","0","0"
"4334",41,2,1,0,0,2,0,1,3,0,89,2,1,"0","0","0"
"4335",30,0,1,3,0,2,0,0,6,1,169,1,1,"1","0","0"
"4336",52,4,1,6,0,2,2,0,3,1,161,1,1,"0","0","0"
"4337",31,1,2,2,0,0,0,0,6,2,59,1,0,"0","0","0"
"4338",46,3,1,0,0,0,0,0,1,0,177,1,1,"0","0","0"
"4339",40,4,1,6,0,2,0,0,7,0,106,2,1,"0","0","0"
"4340",30,9,2,5,0,0,0,1,6,3,84,4,1,"0","0","0"
"4341",42,0,2,6,0,2,0,1,6,1,422,5,1,"0","0","0"
"4342",33,7,1,3,0,2,0,0,3,0,82,2,1,"0","0","0"
"4343",35,7,2,5,1,0,0,1,6,4,314,2,1,"0","0","0"
"4344",31,1,1,2,0,0,0,1,6,2,362,1,1,"0","0","0"
"4345",28,9,2,6,0,2,0,0,5,1,76,2,1,"0","0","0"
"4346",44,9,1,5,1,0,2,1,6,0,203,4,1,"0","0","0"
"4347",48,4,1,6,0,1,1,1,6,4,291,2,1,"0","0","0"
"4348",44,1,1,0,1,2,0,0,3,4,128,1,1,"0","0","0"
"4349",47,1,1,1,0,2,2,0,7,2,36,5,1,"0","0","0"
"4350",40,0,2,3,0,2,0,1,6,4,554,3,1,"0","0","0"
"4351",35,6,1,2,0,2,0,0,1,0,57,4,1,"0","0","0"
"4352",31,9,2,6,1,2,0,1,4,2,554,2,1,"0","0","0"
"4353",30,1,1,0,0,0,0,0,0,1,87,4,0,"0","0","0"
"4354",32,9,2,6,0,2,0,0,1,3,178,4,1,"0","0","0"
"4355",47,3,2,5,0,2,0,0,0,3,242,2,1,"1","1","1"
"4356",34,1,2,0,0,2,2,1,6,3,554,3,1,"1","1","1"
"4357",35,0,1,3,1,1,1,1,6,4,36,1,1,"0","0","0"
"4358",51,1,1,0,0,0,0,0,6,2,159,1,0,"0","0","0"
"4359",28,0,1,6,0,0,0,0,3,1,140,2,1,"0","0","0"
"4360",33,1,2,0,0,0,2,0,6,3,554,3,0,"0","0","0"
"4361",47,1,1,2,0,2,0,1,6,4,224,2,1,"0","0","0"
"4362",45,11,1,3,1,2,0,0,1,3,142,1,1,"0","0","0"
"4363",34,0,1,6,0,0,0,1,1,1,199,1,1,"1","1","1"
"4364",39,9,2,5,0,2,0,1,4,1,182,4,1,"0","0","0"
"4365",31,1,1,7,1,0,0,0,3,3,554,5,1,"0","0","0"
"4366",26,0,1,3,0,2,0,1,3,1,36,1,1,"0","0","0"
"4367",51,9,1,5,0,1,1,0,1,4,89,5,1,"0","0","0"
"4368",26,9,2,3,0,2,0,0,3,1,124,3,1,"0","0","0"
"4369",26,1,2,3,0,2,0,0,6,1,158,1,0,"0","0","0"
"4370",43,0,1,6,0,0,0,1,4,2,36,2,1,"0","0","0"
"4371",49,9,0,3,0,0,0,0,3,2,123,2,1,"0","0","0"
"4372",27,0,2,6,0,2,0,1,4,0,329,1,1,"0","0","0"
"4373",38,9,1,6,0,0,0,0,5,3,261,1,1,"1","1","1"
"4374",33,9,1,6,1,2,0,1,4,3,272,1,1,"0","0","0"
"4375",31,1,1,2,0,2,0,0,6,1,475,1,0,"0","0","0"
"4376",36,1,1,1,0,2,2,0,0,0,91,1,1,"0","0","0"
"4377",32,9,2,5,0,2,2,0,7,3,89,1,1,"0","0","0"
"4378",38,8,2,7,1,2,2,0,3,1,76,4,1,"0","0","0"
"4379",36,1,1,2,0,0,0,0,6,4,334,1,1,"0","0","0"
"4380",26,1,1,0,0,0,2,0,3,3,285,1,1,"0","0","0"
"4381",41,1,1,7,1,2,0,0,0,0,400,3,1,"1","1","1"
"4382",41,7,2,3,0,0,0,0,6,0,103,1,0,"0","0","0"
"4383",33,0,2,3,0,2,0,0,6,3,554,1,1,"0","0","0"
"4384",35,4,1,6,0,2,0,0,8,4,554,1,1,"1","1","1"
"4385",55,1,1,0,0,2,0,1,4,4,36,5,1,"0","0","0"
"4386",33,4,2,6,0,1,1,0,4,3,73,1,1,"0","0","0"
"4387",55,2,1,3,0,2,0,0,4,4,178,2,1,"0","0","0"
"4388",39,1,0,2,1,2,0,0,6,4,304,1,1,"0","0","0"
"4389",55,5,2,6,0,2,0,0,3,0,75,1,1,"0","0","0"
"4390",55,5,1,2,1,0,0,0,3,0,554,3,1,"0","0","0"
"4391",37,1,2,7,0,0,0,1,4,4,65,5,1,"0","0","0"
"4392",40,0,1,5,0,1,1,0,6,3,305,1,1,"1","0","0"
"4393",55,1,0,0,0,0,0,1,6,3,36,2,1,"0","0","0"
"4394",37,1,1,5,0,0,0,0,0,2,188,1,1,"0","0","0"
"4395",35,0,1,3,0,2,2,1,4,3,173,3,1,"0","0","0"
"4396",27,0,2,6,0,0,0,0,8,3,143,1,1,"0","0","0"
"4397",28,0,1,3,0,0,2,1,4,1,36,1,1,"0","0","0"
"4398",55,1,1,2,0,0,0,0,6,0,74,2,0,"0","0","0"
"4399",48,2,1,6,0,2,0,0,3,2,207,1,1,"0","0","0"
"4400",35,9,0,5,0,0,0,0,1,0,424,4,1,"0","0","0"
"4401",34,1,0,2,0,2,0,0,3,2,181,1,1,"0","0","0"
"4402",26,8,2,3,0,0,0,0,3,1,171,1,1,"1","0","0"
"4403",43,4,2,3,0,2,0,0,7,0,149,1,1,"0","0","0"
"4404",26,9,2,6,0,2,2,0,6,0,173,3,1,"0","0","0"
"4405",26,7,2,6,0,0,0,0,3,2,113,5,1,"0","0","0"
"4406",29,0,1,6,0,2,0,0,3,4,161,1,1,"0","0","0"
"4407",39,7,1,3,0,2,0,0,6,1,49,1,0,"0","0","0"
"4408",33,10,1,6,0,2,0,0,1,0,54,5,1,"0","0","0"
"4409",31,3,2,6,0,0,0,1,7,1,152,5,1,"1","0","0"
"4410",50,0,1,3,0,2,2,0,6,1,146,2,1,"0","0","0"
"4411",48,1,1,2,1,0,0,0,1,3,213,3,1,"0","0","0"
"4412",26,8,2,2,0,0,0,0,6,2,85,1,1,"0","0","0"
"4413",38,3,1,1,1,2,2,1,6,4,87,2,1,"0","0","0"
"4414",31,9,2,5,0,2,0,0,1,2,151,3,1,"0","0","0"
"4415",47,4,1,2,0,0,0,0,4,3,132,4,1,"0","0","0"
"4416",55,5,1,6,0,2,0,0,1,0,92,1,1,"0","0","0"
"4417",32,0,1,6,0,2,2,0,1,1,71,1,1,"0","0","0"
"4418",33,0,1,6,0,2,0,0,1,2,83,1,1,"0","0","0"
"4419",55,3,1,3,1,2,0,0,6,0,36,5,0,"0","0","0"
"4420",55,1,0,0,0,0,0,1,6,0,167,2,1,"0","0","0"
"4421",31,6,1,6,0,2,0,0,1,0,73,1,1,"0","0","0"
"4422",34,9,1,5,0,0,2,1,4,3,145,1,1,"0","0","0"
"4423",29,9,2,6,0,2,0,0,3,4,438,1,1,"1","0","0"
"4424",36,1,2,0,0,2,0,1,6,1,143,4,1,"0","0","0"
"4425",32,9,2,6,0,0,0,0,4,1,554,1,1,"0","0","0"
"4426",35,1,1,1,1,2,0,1,6,3,389,2,1,"0","0","0"
"4427",45,9,1,5,0,0,0,0,6,2,183,1,1,"0","0","0"
"4428",26,7,2,5,1,0,0,1,4,2,169,1,1,"0","0","0"
"4429",51,9,1,6,1,2,2,0,3,4,89,1,1,"0","0","0"
"4430",45,1,1,0,0,0,0,1,6,3,44,1,1,"0","0","0"
"4431",48,10,2,2,0,2,0,0,0,2,242,1,2,"1","1","1"
"4432",55,0,0,6,0,2,0,0,1,3,554,4,1,"0","0","0"
"4433",42,1,2,0,1,0,0,0,3,1,49,5,1,"0","0","0"
"4434",48,1,1,7,0,0,0,1,1,1,63,1,1,"0","0","0"
"4435",35,1,1,2,0,2,0,1,6,3,106,1,1,"0","0","0"
"4436",34,9,1,5,0,0,0,0,1,2,88,3,1,"0","0","0"
"4437",45,11,1,7,0,0,0,1,6,2,208,1,1,"0","0","0"
"4438",42,9,2,5,0,2,0,0,7,0,173,1,0,"0","0","0"
"4439",32,9,1,6,0,2,0,0,1,3,83,2,1,"0","0","0"
"4440",39,0,1,3,0,2,0,0,7,2,50,1,1,"0","0","0"
"4441",55,2,1,6,1,0,0,1,6,3,153,1,1,"0","0","0"
"4442",29,0,2,3,0,0,0,1,6,2,149,1,1,"0","0","0"
"4443",31,1,2,2,0,0,0,1,6,2,554,2,1,"0","0","0"
"4444",34,9,1,5,0,2,0,0,0,1,122,3,1,"0","0","0"
"4445",33,0,1,2,0,1,1,1,6,3,80,1,1,"0","0","0"
"4446",48,0,1,3,0,0,0,0,1,2,554,2,1,"0","0","0"
"4447",41,4,1,6,0,0,0,0,6,0,172,1,1,"0","0","0"
"4448",41,1,2,0,1,2,0,0,6,4,247,1,1,"0","0","0"
"4449",31,7,1,1,0,0,0,0,7,2,554,3,1,"1","0","0"
"4450",36,0,0,3,0,2,0,0,7,4,554,1,1,"0","0","0"
"4451",42,3,1,0,1,2,0,1,4,0,38,5,1,"0","0","0"
"4452",26,9,2,5,0,0,0,1,6,2,95,3,1,"0","0","0"
"4453",48,1,1,7,0,2,0,0,1,1,36,5,1,"0","0","0"
"4454",49,1,1,0,1,2,0,1,4,0,553,2,1,"1","1","1"
"4455",33,0,0,6,0,2,0,0,6,4,275,2,1,"0","0","0"
"4456",26,0,2,6,0,2,0,0,9,3,201,1,1,"1","1","1"
"4457",39,1,2,3,1,2,0,0,3,3,132,5,1,"0","0","0"
"4458",46,0,0,3,0,0,0,0,3,3,282,1,1,"1","0","0"
"4459",40,7,1,5,0,2,0,0,8,2,244,1,2,"1","1","1"
"4460",32,0,2,6,0,0,0,1,6,1,112,1,1,"0","0","0"
"4461",28,0,2,6,1,2,2,0,3,4,328,3,1,"0","0","0"
"4462",37,7,1,3,0,2,0,0,4,4,200,1,1,"0","0","0"
"4463",31,8,1,3,0,2,0,0,2,4,158,3,1,"0","0","0"
"4464",27,8,2,3,0,0,0,0,5,0,219,1,1,"0","1","1"
"4465",31,0,2,6,0,2,0,0,0,1,98,2,1,"0","0","0"
"4466",55,2,0,2,0,2,0,0,1,0,554,1,1,"0","0","0"
"4467",38,1,1,0,0,2,0,0,7,1,80,1,1,"0","0","0"
"4468",28,1,2,0,1,0,0,0,3,3,528,3,1,"1","1","1"
"4469",26,1,1,0,0,0,0,0,3,2,554,2,1,"0","0","0"
"4470",46,1,1,0,0,2,0,1,6,0,107,3,1,"0","0","0"
"4471",51,10,1,3,0,2,0,0,9,4,554,2,1,"1","0","0"
"4472",55,5,1,1,0,2,0,0,3,3,367,1,1,"0","0","0"
"4473",48,9,0,5,0,2,0,0,7,2,89,1,0,"0","0","0"
"4474",40,1,1,2,1,0,0,1,6,4,486,2,1,"0","0","0"
"4475",43,1,0,2,0,2,0,0,3,3,141,2,1,"0","0","0"
"4476",45,7,1,2,0,2,2,1,6,2,60,1,1,"0","0","0"
"4477",32,9,1,6,0,0,0,0,7,4,223,1,1,"0","0","0"
"4478",40,7,1,3,0,0,0,0,3,4,83,1,1,"0","0","0"
"4479",37,7,0,3,0,2,0,1,4,3,42,4,1,"0","0","0"
"4480",47,7,1,3,0,1,1,1,4,4,347,4,1,"0","0","0"
"4481",38,7,0,1,0,2,0,1,6,3,554,2,2,"0","0","0"
"4482",53,0,0,3,0,0,0,0,8,2,209,1,1,"1","1","1"
"4483",26,3,1,2,0,2,0,0,6,4,321,4,1,"0","0","0"
"4484",52,9,0,6,0,2,0,0,7,2,154,2,1,"0","0","0"
"4485",30,1,1,1,0,2,0,1,6,1,544,3,1,"0","0","0"
"4486",28,0,2,6,0,2,0,0,6,4,69,2,1,"0","0","0"
"4487",36,9,2,5,0,1,1,0,1,3,217,3,1,"0","0","0"
"4488",51,0,1,6,0,2,0,0,1,2,76,1,1,"0","0","0"
"4489",29,1,1,2,0,0,0,0,3,2,554,1,1,"0","0","0"
"4490",48,0,2,6,0,2,0,0,1,1,110,2,1,"0","0","0"
"4491",48,0,1,2,1,0,0,1,6,4,36,1,1,"0","0","0"
"4492",37,0,2,6,0,2,0,0,1,0,212,5,1,"1","0","0"
"4493",36,0,1,3,0,0,0,0,0,1,554,1,1,"1","0","0"
"4494",26,8,2,6,0,0,0,0,1,2,184,1,1,"0","0","0"
"4495",33,10,1,3,1,1,1,0,3,2,268,1,1,"0","0","0"
"4496",31,1,1,1,0,0,0,0,3,0,103,2,1,"0","0","0"
"4497",32,7,1,0,0,2,2,0,7,1,111,1,1,"0","0","0"
"4498",48,0,1,3,0,0,0,1,7,3,301,1,0,"0","0","0"
"4499",36,0,1,3,1,0,2,1,4,2,59,5,1,"0","0","0"
"4500",33,0,2,6,0,0,0,0,0,0,326,3,1,"0","0","0"
"4501",34,0,2,6,0,0,0,0,5,3,241,1,2,"1","1","1"
"4502",53,10,0,2,1,0,0,1,6,2,215,2,1,"0","0","0"
"4503",34,9,1,6,0,2,0,0,6,0,47,2,0,"0","0","0"
"4504",52,6,1,2,1,2,0,1,6,3,90,4,1,"0","0","0"
"4505",51,6,1,6,1,1,1,0,7,0,36,2,1,"0","0","0"
"4506",26,6,2,2,0,0,0,0,6,2,254,5,1,"0","0","0"
"4507",33,10,1,3,1,2,0,0,3,4,554,5,1,"1","1","1"
"4508",36,0,1,3,0,2,0,1,3,1,194,2,1,"0","0","0"
"4509",55,5,1,3,0,0,0,0,1,2,135,1,1,"0","0","0"
"4510",49,1,1,2,1,0,0,0,1,1,199,5,1,"0","0","0"
"4511",48,1,1,0,0,2,0,1,6,4,504,1,1,"0","1","1"
"4512",50,9,1,7,0,2,0,0,6,3,500,1,1,"0","0","0"
"4513",46,1,1,0,1,0,2,1,4,2,89,1,1,"0","0","0"
"4514",55,9,1,5,0,2,0,0,1,4,210,4,1,"0","0","0"
"4515",35,0,1,3,0,2,0,1,4,4,55,2,1,"0","0","0"
"4516",48,1,1,0,0,0,0,0,6,0,94,3,1,"0","0","0"
"4517",31,10,1,2,0,0,0,0,6,4,554,1,1,"1","1","1"
"4518",26,1,2,3,0,0,2,1,3,1,251,2,1,"0","0","0"
"4519",26,3,1,2,0,0,0,0,6,4,45,4,1,"0","0","0"
"4520",39,0,1,3,0,0,0,0,9,1,85,2,1,"0","0","0"
"4521",40,1,1,3,0,0,2,1,6,1,150,1,1,"0","0","0"
"4522",49,0,2,6,0,2,0,0,6,3,147,1,1,"0","0","0"
"4523",38,1,0,1,0,2,2,0,0,1,37,1,0,"0","0","0"
"4524",55,6,1,6,1,2,0,0,9,0,79,1,1,"0","0","0"
"4525",55,4,1,7,0,2,0,1,6,0,335,3,1,"0","0","0"
"4526",45,1,1,0,1,2,0,1,4,4,107,2,1,"0","0","0"
"4527",55,4,1,6,1,2,0,0,7,0,280,2,1,"0","0","0"
"4528",42,4,1,6,0,2,0,0,7,1,104,3,0,"0","0","0"
"4529",28,8,2,3,1,2,0,1,6,4,313,4,1,"0","0","0"
"4530",36,4,1,6,0,0,0,0,5,2,554,2,1,"0","0","0"
"4531",53,0,2,6,0,0,0,0,0,2,494,1,2,"1","1","1"
"4532",41,6,1,6,0,0,0,0,1,2,314,2,1,"0","0","0"
"4533",36,0,1,3,0,2,0,0,0,1,53,1,1,"0","0","0"
"4534",42,1,0,0,0,0,0,1,4,3,134,3,1,"0","0","0"
"4535",40,9,1,5,0,2,0,0,6,4,248,1,2,"0","0","0"
"4536",29,0,2,6,0,2,0,0,3,1,110,2,0,"0","0","0"
"4537",32,0,2,6,0,2,0,0,0,2,495,1,1,"1","0","0"
"4538",47,2,0,3,0,0,0,0,0,2,71,5,1,"0","0","0"
"4539",32,1,1,2,1,0,0,0,6,3,548,2,1,"0","0","0"
"4540",30,9,2,5,0,2,0,1,6,4,343,1,1,"1","0","0"
"4541",30,7,1,3,1,2,0,0,7,2,73,1,0,"0","0","0"
"4542",34,1,1,0,0,0,0,1,6,0,359,1,1,"0","0","0"
"4543",27,8,2,6,0,0,0,0,1,4,180,1,2,"1","1","1"
"4544",39,3,1,0,0,2,0,1,4,1,44,4,1,"0","0","0"
"4545",54,1,1,3,1,2,0,0,6,3,323,1,1,"0","0","0"
"4546",36,4,1,6,0,0,2,0,0,4,241,1,1,"0","0","0"
"4547",41,1,1,7,1,2,0,0,3,1,285,1,1,"0","0","0"
"4548",29,0,1,6,0,0,2,0,1,0,36,5,1,"0","0","0"
"4549",53,0,1,6,0,0,0,0,1,4,107,1,1,"0","0","0"
"4550",31,0,0,6,0,2,0,0,6,1,226,1,1,"0","0","0"
"4551",49,2,1,6,0,2,0,1,6,0,142,2,1,"0","0","0"
"4552",55,7,1,3,1,2,0,1,6,2,180,1,1,"0","0","0"
"4553",39,1,1,2,1,0,0,1,6,2,193,2,1,"0","0","0"
"4554",43,9,1,5,0,0,0,0,1,4,78,2,1,"0","0","0"
"4555",28,0,2,6,0,0,0,1,4,1,78,5,1,"0","0","0"
"4556",36,9,2,5,0,2,0,0,6,4,225,2,0,"0","0","0"
"4557",30,4,2,6,0,0,0,0,3,1,211,2,1,"0","0","0"
"4558",42,0,0,3,1,0,0,1,4,2,105,3,1,"0","0","0"
"4559",38,6,2,6,0,0,2,1,6,4,270,2,1,"0","0","0"
"4560",30,8,2,2,0,0,0,1,6,1,234,1,1,"0","0","0"
"4561",47,7,1,6,0,2,0,1,6,3,63,5,1,"0","0","0"
"4562",34,9,1,2,0,0,0,1,6,4,554,2,1,"0","0","0"
"4563",55,1,0,2,0,2,0,0,7,4,554,3,1,"1","1","1"
"4564",45,0,0,5,0,0,2,0,6,0,132,1,0,"0","0","0"
"4565",49,0,2,6,0,0,0,0,8,2,73,1,1,"0","0","0"
"4566",33,9,2,6,0,2,2,0,4,4,203,2,1,"1","1","1"
"4567",41,0,1,1,1,0,0,0,0,3,226,2,1,"0","0","0"
"4568",36,0,2,6,0,2,2,0,7,4,118,1,1,"1","0","0"
"4569",31,9,2,6,0,0,0,0,6,3,554,1,2,"1","1","1"
"4570",35,0,1,6,0,0,0,0,1,1,347,1,1,"0","0","0"
"4571",53,7,1,2,1,0,0,0,1,1,79,1,1,"0","0","0"
"4572",35,9,1,5,0,2,2,0,8,4,554,1,0,"0","0","0"
"4573",32,9,0,6,0,2,2,0,1,0,515,3,1,"0","0","0"
"4574",26,0,2,6,0,2,0,0,6,4,209,1,0,"0","0","0"
"4575",53,0,1,6,0,2,2,0,3,1,124,2,1,"0","0","0"
"4576",31,0,1,3,0,0,0,1,6,1,220,3,1,"0","0","0"
"4577",32,8,2,6,0,0,0,0,7,4,138,1,1,"0","0","0"
"4578",36,0,1,6,0,0,0,0,1,1,83,3,1,"0","0","0"
"4579",52,4,1,6,0,2,0,0,7,4,554,3,1,"0","0","0"
"4580",31,1,1,2,1,2,0,1,3,3,289,2,1,"0","0","0"
"4581",41,9,0,5,0,2,0,0,1,4,122,4,1,"0","0","0"
"4582",26,1,2,2,0,2,2,0,3,1,151,2,1,"0","0","0"
"4583",52,7,0,3,0,2,0,1,6,2,201,1,1,"0","0","0"
"4584",29,0,1,6,0,2,0,0,0,4,73,1,1,"0","0","0"
"4585",34,0,2,6,0,2,0,0,1,4,209,3,1,"0","0","0"
"4586",48,2,1,6,0,0,2,0,1,0,295,2,2,"1","1","1"
"4587",52,7,1,3,0,2,0,1,7,3,251,1,1,"0","0","0"
"4588",55,5,0,6,0,2,0,1,6,4,314,2,1,"0","0","0"
"4589",30,0,0,3,0,0,0,1,4,0,36,5,1,"0","0","0"
"4590",34,0,1,6,0,2,0,1,7,0,55,5,1,"0","0","0"
"4591",42,9,1,6,1,0,0,1,6,4,389,1,1,"0","0","0"
"4592",48,9,2,7,1,0,0,1,6,2,257,5,1,"0","0","0"
"4593",29,7,0,3,0,0,0,1,6,4,554,1,1,"0","0","0"
"4594",38,2,1,1,0,2,2,1,6,2,205,2,1,"0","0","0"
"4595",32,0,2,6,0,0,0,0,1,1,200,1,1,"0","0","0"
"4596",55,2,1,2,0,2,0,0,6,1,429,4,0,"1","1","1"
"4597",33,9,2,5,0,0,0,1,4,0,554,2,1,"0","0","0"
"4598",46,5,1,0,0,2,0,1,4,1,550,3,1,"0","0","0"
"4599",36,1,1,0,0,2,0,1,6,3,249,3,1,"0","0","0"
"4600",53,0,1,3,0,2,0,0,3,2,99,5,1,"0","0","0"
"4601",55,5,1,6,1,1,1,1,6,3,81,1,1,"0","0","0"
"4602",53,5,1,3,0,0,0,0,7,0,268,3,1,"0","0","0"
"4603",26,8,2,3,0,2,0,1,6,1,52,5,1,"0","0","0"
"4604",32,7,2,3,0,2,0,1,4,0,36,5,1,"0","0","0"
"4605",51,3,1,0,1,0,0,0,1,0,253,1,1,"0","0","0"
"4606",48,0,0,3,0,0,0,0,7,2,330,3,1,"0","0","0"
"4607",45,0,2,3,0,2,0,0,6,1,276,3,1,"0","0","0"
"4608",32,9,2,5,0,2,2,0,3,2,234,1,1,"1","0","0"
"4609",33,9,1,6,0,2,0,0,5,3,56,2,1,"0","0","0"
"4610",34,0,1,6,0,2,0,0,7,0,138,2,1,"0","0","0"
"4611",45,1,1,0,1,2,0,0,3,3,202,3,1,"0","0","0"
"4612",35,1,1,1,0,2,0,0,3,0,145,2,1,"0","0","0"
"4613",31,7,2,3,0,0,0,0,0,0,160,1,1,"0","0","0"
"4614",35,2,2,6,0,2,0,0,3,1,554,3,1,"0","0","0"
"4615",36,0,2,6,1,2,0,0,6,4,530,1,1,"1","1","1"
"4616",37,1,2,5,0,0,0,0,3,3,96,1,1,"0","0","0"
"4617",30,3,1,3,1,0,0,1,6,2,200,1,1,"0","0","0"
"4618",32,1,1,2,1,0,0,1,6,4,111,1,1,"0","0","0"
"4619",54,0,1,2,0,2,2,0,7,1,167,2,1,"0","0","0"
"4620",37,9,0,5,0,0,0,0,6,4,109,1,1,"0","0","0"
"4621",32,8,2,7,0,0,2,0,6,1,77,2,1,"0","0","0"
"4622",31,1,2,2,0,0,0,1,0,2,285,2,1,"0","0","0"
"4623",38,0,1,6,0,2,0,0,7,3,64,1,2,"0","0","0"
"4624",35,9,1,5,1,0,0,0,1,3,349,2,1,"0","0","0"
"4625",44,1,1,1,0,0,0,0,0,0,239,1,0,"0","0","0"
"4626",41,3,1,6,1,0,0,1,6,0,104,1,1,"0","0","0"
"4627",30,0,2,3,1,2,0,1,4,3,483,1,1,"0","0","0"
"4628",38,0,0,3,0,2,0,1,6,0,224,5,1,"0","0","0"
"4629",55,1,1,0,1,0,0,1,6,1,293,1,1,"0","0","0"
"4630",41,1,1,7,1,0,0,0,3,4,516,4,1,"0","0","0"
"4631",38,9,1,6,0,2,0,0,5,3,122,1,1,"1","0","0"
"4632",37,1,1,0,1,0,0,1,6,3,123,1,1,"0","0","0"
"4633",42,0,1,6,0,0,2,0,7,0,554,1,1,"1","0","0"
"4634",33,7,1,3,1,0,0,1,4,0,78,3,1,"0","0","0"
"4635",30,0,2,3,0,2,0,0,6,0,195,3,0,"0","0","0"
"4636",39,9,0,3,0,0,0,0,5,1,222,1,2,"1","1","1"
"4637",41,7,1,2,0,0,0,1,6,3,157,2,1,"0","0","0"
"4638",32,1,1,3,1,2,0,1,6,0,109,1,1,"0","0","0"
"4639",34,0,2,6,0,0,0,0,6,1,283,1,1,"0","0","0"
"4640",27,0,2,6,1,0,0,0,3,3,128,1,1,"0","0","0"
"4641",28,0,1,3,0,2,0,0,7,3,254,5,1,"0","0","0"
"4642",33,0,1,6,0,0,2,1,5,2,78,2,0,"0","0","0"
"4643",34,1,1,2,0,2,0,0,6,1,239,2,2,"1","1","1"
"4644",52,1,1,2,0,2,0,0,3,1,228,2,1,"0","0","0"
"4645",55,5,1,1,0,0,0,0,6,3,148,4,0,"0","0","0"
"4646",32,6,1,5,0,0,2,1,4,3,554,1,1,"0","0","0"
"4647",36,0,1,3,0,0,0,0,3,1,74,5,1,"0","0","0"
"4648",47,7,1,3,0,0,0,0,6,1,109,2,1,"0","0","0"
"4649",36,0,1,6,0,2,2,0,3,4,160,2,1,"0","0","0"
"4650",29,7,2,3,0,2,0,0,6,1,229,2,0,"0","0","0"
"4651",50,6,1,0,1,0,0,1,1,3,112,2,1,"0","0","0"
"4652",55,3,1,0,0,2,0,1,4,2,190,1,1,"0","0","0"
"4653",31,4,1,3,0,0,0,1,6,4,296,1,1,"0","0","0"
"4654",47,9,2,5,1,0,0,1,4,1,90,2,1,"0","0","0"
"4655",30,0,1,7,0,0,0,0,3,1,270,3,1,"0","0","0"
"4656",29,1,2,0,0,2,0,0,6,0,36,5,0,"0","0","0"
"4657",35,0,2,6,0,0,0,0,6,4,109,1,1,"0","0","0"
"4658",47,0,1,6,1,0,0,1,6,4,91,3,1,"0","0","0"
"4659",53,4,1,2,1,2,0,1,4,0,376,5,1,"0","0","0"
"4660",31,1,2,3,0,0,0,0,3,3,78,2,1,"0","0","0"
"4661",26,10,2,3,1,0,0,1,4,0,287,5,1,"0","0","0"
"4662",39,2,1,3,0,0,0,1,4,4,439,1,1,"0","0","0"
"4663",36,0,1,3,0,2,0,0,3,4,136,5,1,"1","0","0"
"4664",34,9,2,6,0,2,0,0,5,1,253,2,0,"1","1","1"
"4665",33,7,2,2,0,0,2,1,6,0,426,5,1,"0","0","0"
"4666",31,0,0,6,0,2,2,0,6,1,79,3,1,"0","0","0"
"4667",52,2,0,6,1,2,0,1,0,1,70,4,1,"0","0","0"
"4668",55,5,0,0,0,0,0,0,8,3,96,1,1,"1","1","1"
"4669",55,4,1,7,0,0,0,0,3,4,178,2,1,"0","0","0"
"4670",45,1,1,6,0,0,0,1,8,3,79,2,1,"0","0","0"
"4671",33,0,0,3,1,0,0,1,6,3,161,2,1,"0","0","0"
"4672",39,9,0,5,0,2,0,1,6,0,363,2,1,"0","0","0"
"4673",41,0,0,6,1,0,0,0,1,2,146,1,1,"0","0","0"
"4674",42,4,1,6,1,0,0,0,1,3,217,1,1,"0","0","0"
"4675",32,1,1,0,0,2,0,0,3,1,130,4,1,"0","0","0"
"4676",31,9,2,6,0,2,0,0,1,3,290,5,1,"0","0","0"
"4677",34,0,1,6,0,2,0,0,6,0,159,1,0,"0","0","0"
"4678",53,9,1,5,0,2,0,1,9,0,384,1,1,"1","1","1"
"4679",33,1,2,2,0,2,0,0,7,2,175,1,1,"0","0","0"
"4680",29,1,1,0,0,2,2,0,3,1,93,1,1,"0","0","0"
"4681",39,4,2,6,0,0,0,0,0,0,554,2,0,"1","1","1"
"4682",55,0,0,0,1,2,2,0,3,1,554,5,1,"0","0","0"
"4683",54,1,1,2,0,2,0,0,4,0,239,2,2,"0","0","0"
"4684",48,10,1,3,0,2,0,0,0,0,370,3,1,"0","0","0"
"4685",34,9,2,6,0,2,2,0,1,4,455,3,1,"1","0","0"
"4686",26,0,2,3,0,0,0,1,8,0,257,2,2,"1","1","1"
"4687",38,0,0,6,0,0,0,0,6,1,79,3,1,"0","0","0"
"4688",26,7,2,5,0,2,0,0,3,2,384,1,1,"0","0","0"
"4689",42,7,1,3,1,2,0,1,6,3,226,2,1,"0","0","0"
"4690",29,1,1,2,0,0,0,0,3,4,125,2,1,"0","0","0"
"4691",34,7,1,3,0,0,0,1,4,0,36,5,1,"0","0","0"
"4692",26,0,1,3,0,2,0,0,7,0,338,1,2,"0","0","0"
"4693",54,1,1,0,0,2,0,0,1,1,43,3,1,"0","0","0"
"4694",29,0,1,1,0,0,0,0,6,0,58,3,1,"0","0","0"
